Date,daily_ret
2016-03-16,-0.07118451025056938
2016-03-17,-0.10954424688330278
2016-03-18,-0.19669497360569188
2016-03-21,0.20399999999999974
2016-03-22,0.041765543426673046
2016-03-23,0.1389521640091116
2016-03-24,0.1876
2016-03-29,0.03452340855506897
2016-03-30,0.0444408269575125
2016-03-31,0.4306421446384041
2016-04-01,-0.23891491447870128
2016-04-05,-0.069567706842256
2016-04-06,-0.05492307692307696
2016-04-07,-0.11981116718215856
2016-04-08,-0.09524690216386167
2016-04-11,-0.06909239574816028
2016-04-12,0.07575757575757569
2016-04-13,-0.0332720963461931
2016-04-14,0.11993243243243246
2016-04-15,-0.08427601809954743
2016-04-18,-0.10809141445336634
2016-04-19,-0.03370267774699898
2016-04-20,-0.0040611562350693076
2016-04-21,0.11753418085871914
2016-04-22,0.05795235028976187
2016-04-25,-0.04361939541489146
2016-04-26,0.04560882477725925
2016-04-27,-0.009738283627510724
2016-04-28,-0.0278631427986068
2016-04-29,0.2946259220231824
2016-05-03,-0.17727494709425362
2016-05-04,0.010486743173723667
2016-05-05,-0.048952418249461394
2016-05-06,0.03314803376569908
2016-05-09,-0.20286966919091276
2016-05-10,0.10275000000000012
2016-05-11,-0.0648379052369078
2016-05-12,0.04751515151515151
2016-05-13,0.11987965748669294
2016-05-16,-0.025831783426327748
2016-05-17,-0.01887993211709804
2016-05-18,0.09275675675675688
2016-05-19,-0.03897902651365259
2016-05-20,0.07720815318097585
2016-05-23,-0.04778287461773689
2016-05-24,-0.08249698916097958
2016-05-25,0.20323780354408227
2016-05-26,0.003272727272727316
2016-05-27,-0.05183037332366802
2016-05-30,0.07951070336391441
2016-05-31,0.06869688385269113
2016-06-01,-0.03561961563949634
2016-06-02,-0.15633052740079023
2016-06-03,-0.08002443494196709
2016-06-06,0.07901726427622857
2016-06-07,0.062358974358974306
2016-06-08,0.03089399497972578
2016-06-10,-0.06686645439220817
2016-06-13,-0.07165796868727425
2016-06-14,-0.07329729729729728
2016-06-15,0.13322445170321973
2016-06-16,-0.02944204241301218
2016-06-17,0.015273652948663452
2016-06-20,-0.04847471792728797
2016-06-21,-0.011857707509881354
2016-06-22,-0.031777777777777794
